id,longitude,latitude
5119,-46.25,-10.75
5120,-46,-10.75
5121,-45.75,-10.75
5122,-45.5,-10.75
5123,-45.25,-10.75
5124,-45,-10.75
5125,-44.75,-10.75
5126,-44.5,-10.75
5127,-44.25,-10.75
5128,-44,-10.75
5129,-43.75,-10.75
5130,-43.5,-10.75
5131,-43.25,-10.75
5132,-43,-10.75
5133,-42.75,-10.75
5134,-42.5,-10.75
5135,-42.25,-10.75
5136,-42,-10.75
5137,-41.75,-10.75
5138,-41.5,-10.75
5139,-41.25,-10.75
5140,-41,-10.75
5141,-40.75,-10.75
5142,-40.5,-10.75
5143,-40.25,-10.75
5144,-40,-10.75
5145,-39.75,-10.75
5146,-39.5,-10.75
5147,-39.25,-10.75
5148,-39,-10.75
5149,-38.75,-10.75
5150,-38.5,-10.75
5151,-38.25,-10.75
5152,-38,-10.75
5153,-37.75,-10.75
5154,-37.5,-10.75
5155,-37.25,-10.75
5156,-37,-10.75
5157,-36.75,-10.75
5158,-36.5,-10.75
5159,-36.25,-10.75
5160,-36,-10.75
5161,-35.75,-10.75
5162,-35.5,-10.75
5163,-35.25,-10.75
5164,-35,-10.75
5165,-34.75,-10.75
5166,-34.5,-10.75
5167,-34.25,-10.75
5168,-34,-10.75
5169,-33.75,-10.75
5170,-33.5,-10.75
5171,-33.25,-10.75
5172,-33,-10.75
5173,-32.75,-10.75
5174,-32.5,-10.75
5175,-32.25,-10.75
5176,-32,-10.75
5177,-31.75,-10.75
5178,-31.5,-10.75
5179,-31.25,-10.75
5180,-31,-10.75
5181,-30.75,-10.75
5182,-30.5,-10.75
5183,-30.25,-10.75
5184,-30,-10.75
5185,-50,-11
5186,-49.75,-11
5187,-49.5,-11
5188,-49.25,-11
5189,-49,-11
5190,-48.75,-11
5191,-48.5,-11
5192,-48.25,-11
5193,-48,-11
5194,-47.75,-11
5195,-47.5,-11
5196,-47.25,-11
5197,-47,-11
5198,-46.75,-11
5199,-46.5,-11
5200,-46.25,-11
5201,-46,-11
5202,-45.75,-11
5203,-45.5,-11
5204,-45.25,-11
5205,-45,-11
5206,-44.75,-11
5207,-44.5,-11
5208,-44.25,-11
5209,-44,-11
5210,-43.75,-11
5211,-43.5,-11
5212,-43.25,-11
5213,-43,-11
5214,-42.75,-11
5215,-42.5,-11
5216,-42.25,-11
5217,-42,-11
5218,-41.75,-11
5219,-41.5,-11
5220,-41.25,-11
5221,-41,-11
5222,-40.75,-11
5223,-40.5,-11
5224,-40.25,-11
5225,-40,-11
5226,-39.75,-11
5227,-39.5,-11
5228,-39.25,-11
5229,-39,-11
5230,-38.75,-11
5231,-38.5,-11
5232,-38.25,-11
5233,-38,-11
5234,-37.75,-11
5235,-37.5,-11
5236,-37.25,-11
5237,-37,-11
5238,-36.75,-11
5239,-36.5,-11
5240,-36.25,-11
5241,-36,-11
5242,-35.75,-11
5243,-35.5,-11
5244,-35.25,-11
5245,-35,-11
5246,-34.75,-11
5247,-34.5,-11
5248,-34.25,-11
5249,-34,-11
5250,-33.75,-11
5251,-33.5,-11
5252,-33.25,-11
5253,-33,-11
5254,-32.75,-11
5255,-32.5,-11
5256,-32.25,-11
5257,-32,-11
5258,-31.75,-11
5259,-31.5,-11
5260,-31.25,-11
5261,-31,-11
5262,-30.75,-11
5263,-30.5,-11
5264,-30.25,-11
5265,-30,-11
5266,-50,-11.25
5267,-49.75,-11.25
5268,-49.5,-11.25
5269,-49.25,-11.25
5270,-49,-11.25
5271,-48.75,-11.25
5272,-48.5,-11.25
5273,-48.25,-11.25
5274,-48,-11.25
5275,-47.75,-11.25
5276,-47.5,-11.25
5277,-47.25,-11.25
5278,-47,-11.25
5279,-46.75,-11.25
5280,-46.5,-11.25
5281,-46.25,-11.25
5282,-46,-11.25
5283,-45.75,-11.25
5284,-45.5,-11.25
5285,-45.25,-11.25
5286,-45,-11.25
5287,-44.75,-11.25
5288,-44.5,-11.25
5289,-44.25,-11.25
5290,-44,-11.25
5291,-43.75,-11.25
5292,-43.5,-11.25
5293,-43.25,-11.25
5294,-43,-11.25
5295,-42.75,-11.25
5296,-42.5,-11.25
5297,-42.25,-11.25
5298,-42,-11.25
5299,-41.75,-11.25
5300,-41.5,-11.25
5301,-41.25,-11.25
5302,-41,-11.25
5303,-40.75,-11.25
5304,-40.5,-11.25
5305,-40.25,-11.25
5306,-40,-11.25
5307,-39.75,-11.25
5308,-39.5,-11.25
5309,-39.25,-11.25
5310,-39,-11.25
5311,-38.75,-11.25
5312,-38.5,-11.25
5313,-38.25,-11.25
5314,-38,-11.25
5315,-37.75,-11.25
5316,-37.5,-11.25
5317,-37.25,-11.25
5318,-37,-11.25
5319,-36.75,-11.25
5320,-36.5,-11.25
5321,-36.25,-11.25
5322,-36,-11.25
5323,-35.75,-11.25
5324,-35.5,-11.25
5325,-35.25,-11.25
5326,-35,-11.25
5327,-34.75,-11.25
5328,-34.5,-11.25
5329,-34.25,-11.25
5330,-34,-11.25
5331,-33.75,-11.25
5332,-33.5,-11.25
5333,-33.25,-11.25
5334,-33,-11.25
5335,-32.75,-11.25
5336,-32.5,-11.25
5337,-32.25,-11.25
5338,-32,-11.25
5339,-31.75,-11.25
5340,-31.5,-11.25
5341,-31.25,-11.25
5342,-31,-11.25
5343,-30.75,-11.25
5344,-30.5,-11.25
5345,-30.25,-11.25
5346,-30,-11.25
5347,-50,-11.5
5348,-49.75,-11.5
5349,-49.5,-11.5
5350,-49.25,-11.5
5351,-49,-11.5
5352,-48.75,-11.5
5353,-48.5,-11.5
5354,-48.25,-11.5
5355,-48,-11.5
5356,-47.75,-11.5
5357,-47.5,-11.5
5358,-47.25,-11.5
5359,-47,-11.5
5360,-46.75,-11.5
5361,-46.5,-11.5
5362,-46.25,-11.5
5363,-46,-11.5
5364,-45.75,-11.5
5365,-45.5,-11.5
5366,-45.25,-11.5
5367,-45,-11.5
5368,-44.75,-11.5
5369,-44.5,-11.5
5370,-44.25,-11.5
5371,-44,-11.5
5372,-43.75,-11.5
5373,-43.5,-11.5
5374,-43.25,-11.5
5375,-43,-11.5
5376,-42.75,-11.5
5377,-42.5,-11.5
5378,-42.25,-11.5
5379,-42,-11.5
5380,-41.75,-11.5
5381,-41.5,-11.5
5382,-41.25,-11.5
5383,-41,-11.5
5384,-40.75,-11.5
5385,-40.5,-11.5
5386,-40.25,-11.5
5387,-40,-11.5
5388,-39.75,-11.5
5389,-39.5,-11.5
5390,-39.25,-11.5
5391,-39,-11.5
5392,-38.75,-11.5
5393,-38.5,-11.5
5394,-38.25,-11.5
5395,-38,-11.5
5396,-37.75,-11.5
5397,-37.5,-11.5
5398,-37.25,-11.5
5399,-37,-11.5
5400,-36.75,-11.5
5401,-36.5,-11.5
5402,-36.25,-11.5
5403,-36,-11.5
5404,-35.75,-11.5
5405,-35.5,-11.5
5406,-35.25,-11.5
5407,-35,-11.5
5408,-34.75,-11.5
5409,-34.5,-11.5
5410,-34.25,-11.5
5411,-34,-11.5
5412,-33.75,-11.5
5413,-33.5,-11.5
5414,-33.25,-11.5
5415,-33,-11.5
5416,-32.75,-11.5
5417,-32.5,-11.5
5418,-32.25,-11.5
5419,-32,-11.5
5420,-31.75,-11.5
5421,-31.5,-11.5
5422,-31.25,-11.5
5423,-31,-11.5
5424,-30.75,-11.5
5425,-30.5,-11.5
5426,-30.25,-11.5
5427,-30,-11.5
5428,-50,-11.75
5429,-49.75,-11.75
5430,-49.5,-11.75
5431,-49.25,-11.75
5432,-49,-11.75
5433,-48.75,-11.75
5434,-48.5,-11.75
5435,-48.25,-11.75
5436,-48,-11.75
5437,-47.75,-11.75
5438,-47.5,-11.75
5439,-47.25,-11.75
5440,-47,-11.75
5441,-46.75,-11.75
5442,-46.5,-11.75
5443,-46.25,-11.75
5444,-46,-11.75
5445,-45.75,-11.75
5446,-45.5,-11.75
5447,-45.25,-11.75
5448,-45,-11.75
5449,-44.75,-11.75
5450,-44.5,-11.75
5451,-44.25,-11.75
5452,-44,-11.75
5453,-43.75,-11.75
5454,-43.5,-11.75
5455,-43.25,-11.75
5456,-43,-11.75
5457,-42.75,-11.75
5458,-42.5,-11.75
5459,-42.25,-11.75
5460,-42,-11.75
5461,-41.75,-11.75
5462,-41.5,-11.75
5463,-41.25,-11.75
5464,-41,-11.75
5465,-40.75,-11.75
5466,-40.5,-11.75
5467,-40.25,-11.75
5468,-40,-11.75
5469,-39.75,-11.75
5470,-39.5,-11.75
5471,-39.25,-11.75
5472,-39,-11.75
5473,-38.75,-11.75
5474,-38.5,-11.75
5475,-38.25,-11.75
5476,-38,-11.75
5477,-37.75,-11.75
5478,-37.5,-11.75
5479,-37.25,-11.75
5480,-37,-11.75
5481,-36.75,-11.75
5482,-36.5,-11.75
5483,-36.25,-11.75
5484,-36,-11.75
5485,-35.75,-11.75
5486,-35.5,-11.75
5487,-35.25,-11.75
5488,-35,-11.75
5489,-34.75,-11.75
5490,-34.5,-11.75
5491,-34.25,-11.75
5492,-34,-11.75
5493,-33.75,-11.75
5494,-33.5,-11.75
5495,-33.25,-11.75
5496,-33,-11.75
5497,-32.75,-11.75
5498,-32.5,-11.75
5499,-32.25,-11.75
5500,-32,-11.75
5501,-31.75,-11.75
5502,-31.5,-11.75
5503,-31.25,-11.75
5504,-31,-11.75
5505,-30.75,-11.75
5506,-30.5,-11.75
5507,-30.25,-11.75
5508,-30,-11.75
5509,-50,-12
5510,-49.75,-12
5511,-49.5,-12
5512,-49.25,-12
5513,-49,-12
5514,-48.75,-12
5515,-48.5,-12
5516,-48.25,-12
5517,-48,-12
5518,-47.75,-12
5519,-47.5,-12
5520,-47.25,-12
5521,-47,-12
5522,-46.75,-12
5523,-46.5,-12
5524,-46.25,-12
5525,-46,-12
5526,-45.75,-12
5527,-45.5,-12
5528,-45.25,-12
5529,-45,-12
5530,-44.75,-12
5531,-44.5,-12
5532,-44.25,-12
5533,-44,-12
5534,-43.75,-12
5535,-43.5,-12
5536,-43.25,-12
5537,-43,-12
5538,-42.75,-12
5539,-42.5,-12
5540,-42.25,-12
5541,-42,-12
5542,-41.75,-12
5543,-41.5,-12
5544,-41.25,-12
5545,-41,-12
5546,-40.75,-12
5547,-40.5,-12
5548,-40.25,-12
5549,-40,-12
5550,-39.75,-12
5551,-39.5,-12
5552,-39.25,-12
5553,-39,-12
5554,-38.75,-12
5555,-38.5,-12
5556,-38.25,-12
5557,-38,-12
5558,-37.75,-12
5559,-37.5,-12
5560,-37.25,-12
5561,-37,-12
5562,-36.75,-12
5563,-36.5,-12
5564,-36.25,-12
5565,-36,-12
5566,-35.75,-12
5567,-35.5,-12
5568,-35.25,-12
5569,-35,-12
5570,-34.75,-12
5571,-34.5,-12
5572,-34.25,-12
5573,-34,-12
5574,-33.75,-12
5575,-33.5,-12
5576,-33.25,-12
5577,-33,-12
5578,-32.75,-12
5579,-32.5,-12
5580,-32.25,-12
5581,-32,-12
5582,-31.75,-12
5583,-31.5,-12
5584,-31.25,-12
5585,-31,-12
5586,-30.75,-12
5587,-30.5,-12
5588,-30.25,-12
5589,-30,-12
5590,-50,-12.25
5591,-49.75,-12.25
5592,-49.5,-12.25
5593,-49.25,-12.25
5594,-49,-12.25
5595,-48.75,-12.25
5596,-48.5,-12.25
5597,-48.25,-12.25
5598,-48,-12.25
5599,-47.75,-12.25
5600,-47.5,-12.25
5601,-47.25,-12.25
5602,-47,-12.25
5603,-46.75,-12.25
5604,-46.5,-12.25
5605,-46.25,-12.25
5606,-46,-12.25
5607,-45.75,-12.25
5608,-45.5,-12.25
5609,-45.25,-12.25
5610,-45,-12.25
5611,-44.75,-12.25
5612,-44.5,-12.25
5613,-44.25,-12.25
5614,-44,-12.25
5615,-43.75,-12.25
5616,-43.5,-12.25
5617,-43.25,-12.25
5618,-43,-12.25
5619,-42.75,-12.25
5620,-42.5,-12.25
5621,-42.25,-12.25
5622,-42,-12.25
5623,-41.75,-12.25
5624,-41.5,-12.25
5625,-41.25,-12.25
5626,-41,-12.25
5627,-40.75,-12.25
5628,-40.5,-12.25
5629,-40.25,-12.25
5630,-40,-12.25
5631,-39.75,-12.25
5632,-39.5,-12.25
5633,-39.25,-12.25
5634,-39,-12.25
5635,-38.75,-12.25
5636,-38.5,-12.25
5637,-38.25,-12.25
5638,-38,-12.25
5639,-37.75,-12.25
5640,-37.5,-12.25
5641,-37.25,-12.25
5642,-37,-12.25
5643,-36.75,-12.25
5644,-36.5,-12.25
5645,-36.25,-12.25
5646,-36,-12.25
5647,-35.75,-12.25
5648,-35.5,-12.25
5649,-35.25,-12.25
5650,-35,-12.25
5651,-34.75,-12.25
5652,-34.5,-12.25
5653,-34.25,-12.25
5654,-34,-12.25
5655,-33.75,-12.25
5656,-33.5,-12.25
5657,-33.25,-12.25
5658,-33,-12.25
5659,-32.75,-12.25
5660,-32.5,-12.25
5661,-32.25,-12.25
5662,-32,-12.25
5663,-31.75,-12.25
5664,-31.5,-12.25
5665,-31.25,-12.25
5666,-31,-12.25
5667,-30.75,-12.25
5668,-30.5,-12.25
5669,-30.25,-12.25
5670,-30,-12.25
5671,-50,-12.5
5672,-49.75,-12.5
5673,-49.5,-12.5
5674,-49.25,-12.5
5675,-49,-12.5
5676,-48.75,-12.5
5677,-48.5,-12.5
5678,-48.25,-12.5
5679,-48,-12.5
5680,-47.75,-12.5
5681,-47.5,-12.5
5682,-47.25,-12.5
5683,-47,-12.5
5684,-46.75,-12.5
5685,-46.5,-12.5
5686,-46.25,-12.5
5687,-46,-12.5
5688,-45.75,-12.5
5689,-45.5,-12.5
5690,-45.25,-12.5
5691,-45,-12.5
5692,-44.75,-12.5
5693,-44.5,-12.5
5694,-44.25,-12.5
5695,-44,-12.5
5696,-43.75,-12.5
5697,-43.5,-12.5
5698,-43.25,-12.5
5699,-43,-12.5
5700,-42.75,-12.5
5701,-42.5,-12.5
5702,-42.25,-12.5
5703,-42,-12.5
5704,-41.75,-12.5
5705,-41.5,-12.5
5706,-41.25,-12.5
5707,-41,-12.5
5708,-40.75,-12.5
5709,-40.5,-12.5
5710,-40.25,-12.5
5711,-40,-12.5
5712,-39.75,-12.5
5713,-39.5,-12.5
5714,-39.25,-12.5
5715,-39,-12.5
5716,-38.75,-12.5
5717,-38.5,-12.5
5718,-38.25,-12.5
5719,-38,-12.5
5720,-37.75,-12.5
5721,-37.5,-12.5
5722,-37.25,-12.5
5723,-37,-12.5
5724,-36.75,-12.5
5725,-36.5,-12.5
5726,-36.25,-12.5
5727,-36,-12.5
5728,-35.75,-12.5
5729,-35.5,-12.5
5730,-35.25,-12.5
5731,-35,-12.5
5732,-34.75,-12.5
5733,-34.5,-12.5
5734,-34.25,-12.5
5735,-34,-12.5
5736,-33.75,-12.5
5737,-33.5,-12.5
5738,-33.25,-12.5
5739,-33,-12.5
5740,-32.75,-12.5
5741,-32.5,-12.5
5742,-32.25,-12.5
5743,-32,-12.5
5744,-31.75,-12.5
5745,-31.5,-12.5
5746,-31.25,-12.5
5747,-31,-12.5
5748,-30.75,-12.5
5749,-30.5,-12.5
5750,-30.25,-12.5
5751,-30,-12.5
5752,-50,-12.75
5753,-49.75,-12.75
5754,-49.5,-12.75
5755,-49.25,-12.75
5756,-49,-12.75
5757,-48.75,-12.75
5758,-48.5,-12.75
5759,-48.25,-12.75
5760,-48,-12.75
5761,-47.75,-12.75
5762,-47.5,-12.75
5763,-47.25,-12.75
5764,-47,-12.75
5765,-46.75,-12.75
5766,-46.5,-12.75
5767,-46.25,-12.75
5768,-46,-12.75
5769,-45.75,-12.75
5770,-45.5,-12.75
5771,-45.25,-12.75
5772,-45,-12.75
5773,-44.75,-12.75
5774,-44.5,-12.75
5775,-44.25,-12.75
5776,-44,-12.75
5777,-43.75,-12.75
5778,-43.5,-12.75
5779,-43.25,-12.75
5780,-43,-12.75
5781,-42.75,-12.75
5782,-42.5,-12.75
5783,-42.25,-12.75
5784,-42,-12.75
5785,-41.75,-12.75
5786,-41.5,-12.75
5787,-41.25,-12.75
5788,-41,-12.75
5789,-40.75,-12.75
5790,-40.5,-12.75
5791,-40.25,-12.75
5792,-40,-12.75
5793,-39.75,-12.75
5794,-39.5,-12.75
5795,-39.25,-12.75
5796,-39,-12.75
5797,-38.75,-12.75
5798,-38.5,-12.75
5799,-38.25,-12.75
5800,-38,-12.75
5801,-37.75,-12.75
5802,-37.5,-12.75
5803,-37.25,-12.75
5804,-37,-12.75
5805,-36.75,-12.75
5806,-36.5,-12.75
5807,-36.25,-12.75
5808,-36,-12.75
5809,-35.75,-12.75
5810,-35.5,-12.75
5811,-35.25,-12.75
5812,-35,-12.75
5813,-34.75,-12.75
5814,-34.5,-12.75
5815,-34.25,-12.75
5816,-34,-12.75
5817,-33.75,-12.75
5818,-33.5,-12.75
5819,-33.25,-12.75
5820,-33,-12.75
5821,-32.75,-12.75
5822,-32.5,-12.75
5823,-32.25,-12.75
5824,-32,-12.75
5825,-31.75,-12.75
5826,-31.5,-12.75
5827,-31.25,-12.75
5828,-31,-12.75
5829,-30.75,-12.75
5830,-30.5,-12.75
5831,-30.25,-12.75
5832,-30,-12.75
5833,-50,-13
5834,-49.75,-13
5835,-49.5,-13
5836,-49.25,-13
5837,-49,-13
5838,-48.75,-13
5839,-48.5,-13
5840,-48.25,-13
5841,-48,-13
5842,-47.75,-13
5843,-47.5,-13
5844,-47.25,-13
5845,-47,-13
5846,-46.75,-13
5847,-46.5,-13
5848,-46.25,-13
5849,-46,-13
5850,-45.75,-13
5851,-45.5,-13
5852,-45.25,-13
5853,-45,-13
5854,-44.75,-13
5855,-44.5,-13
5856,-44.25,-13
5857,-44,-13
5858,-43.75,-13
5859,-43.5,-13
5860,-43.25,-13
5861,-43,-13
5862,-42.75,-13
5863,-42.5,-13
5864,-42.25,-13
5865,-42,-13
5866,-41.75,-13
5867,-41.5,-13
5868,-41.25,-13
5869,-41,-13
5870,-40.75,-13
5871,-40.5,-13
5872,-40.25,-13
5873,-40,-13
5874,-39.75,-13
5875,-39.5,-13
5876,-39.25,-13
5877,-39,-13
5878,-38.75,-13
5879,-38.5,-13
5880,-38.25,-13
5881,-38,-13
5882,-37.75,-13
5883,-37.5,-13
5884,-37.25,-13
5885,-37,-13
5886,-36.75,-13
5887,-36.5,-13
5888,-36.25,-13
5889,-36,-13
5890,-35.75,-13
5891,-35.5,-13
5892,-35.25,-13
5893,-35,-13
5894,-34.75,-13
5895,-34.5,-13
5896,-34.25,-13
5897,-34,-13
5898,-33.75,-13
5899,-33.5,-13
5900,-33.25,-13
5901,-33,-13
5902,-32.75,-13
5903,-32.5,-13
5904,-32.25,-13
5905,-32,-13
5906,-31.75,-13
5907,-31.5,-13
5908,-31.25,-13
5909,-31,-13
5910,-30.75,-13
5911,-30.5,-13
5912,-30.25,-13
5913,-30,-13
5914,-50,-13.25
5915,-49.75,-13.25
5916,-49.5,-13.25
5917,-49.25,-13.25
5918,-49,-13.25
5919,-48.75,-13.25
5920,-48.5,-13.25
5921,-48.25,-13.25
5922,-48,-13.25
5923,-47.75,-13.25
5924,-47.5,-13.25
5925,-47.25,-13.25
5926,-47,-13.25
5927,-46.75,-13.25
5928,-46.5,-13.25
5929,-46.25,-13.25
5930,-46,-13.25
5931,-45.75,-13.25
5932,-45.5,-13.25
5933,-45.25,-13.25
5934,-45,-13.25
5935,-44.75,-13.25
5936,-44.5,-13.25
5937,-44.25,-13.25
5938,-44,-13.25
5939,-43.75,-13.25
5940,-43.5,-13.25
5941,-43.25,-13.25
5942,-43,-13.25
5943,-42.75,-13.25
5944,-42.5,-13.25
5945,-42.25,-13.25
5946,-42,-13.25
5947,-41.75,-13.25
5948,-41.5,-13.25
5949,-41.25,-13.25
5950,-41,-13.25
5951,-40.75,-13.25
5952,-40.5,-13.25
5953,-40.25,-13.25
5954,-40,-13.25
5955,-39.75,-13.25
5956,-39.5,-13.25
5957,-39.25,-13.25
5958,-39,-13.25
5959,-38.75,-13.25
5960,-38.5,-13.25
5961,-38.25,-13.25
5962,-38,-13.25
5963,-37.75,-13.25
5964,-37.5,-13.25
5965,-37.25,-13.25
5966,-37,-13.25
5967,-36.75,-13.25
5968,-36.5,-13.25
5969,-36.25,-13.25
5970,-36,-13.25
5971,-35.75,-13.25
5972,-35.5,-13.25
5973,-35.25,-13.25
5974,-35,-13.25
5975,-34.75,-13.25
5976,-34.5,-13.25
5977,-34.25,-13.25
5978,-34,-13.25
5979,-33.75,-13.25
5980,-33.5,-13.25
5981,-33.25,-13.25
5982,-33,-13.25
5983,-32.75,-13.25
5984,-32.5,-13.25
5985,-32.25,-13.25
5986,-32,-13.25
5987,-31.75,-13.25
5988,-31.5,-13.25
5989,-31.25,-13.25
5990,-31,-13.25
