USI_ID;ID_AGRUPAMENTO;ID_PONTO_CONEXAO;ID_SUBSISTEMA;ID_EMPREENDIMENTO;ID_AGENTE;ID_MODALIDADE;NOME;TP_USINA;TAG_PI;CEG_ANEEL;COD_CCEE;LATITUDE;LONGITUDE;POT_INSTALADA;FLAG_PROGRAMADA;DT_ENTRADA_OPER;DT_DESATIVACAO;VLR_GF_ENERGIA;VLR_GF_POTENCIA;FLAG_MERCADO;UF;NOME_SIMPLES;ID_QUADRICULA;COD_PI;DT_INCLUSAO;FLAG_HISTORICO;FLAG_SIMULADA;ID_CONJUNTO_PDES_OLD;ID_CONJUNTO_PDP;DT_ENTRADA_TESTE;LATITUDE_;LONGITUDE_;LOCALIZACAO;DT_ENTRADA_SIMUL;ID_SUBSISTEMA_SIMUL;FLAG_SUSPENSA;FLAG_LEILAO;ID_CONJUNTO_BDT;ID_PONTO_CONEXAO_BDT;ID_CONJUNTO_PDES
BAECAR;235;80;NE;NULL;NULL;14;Carcará ;UEE;;EOL.CV.BA.031447-1.01;NULL;-14.28;-42.59;10000.00;1;14/02/2020;NULL;4.60;NULL;NULL;BA;CARCARA;NULL;BAECAR;12/06/2019;S;1;NULL;147;NULL;-142,836;-425,933;I;22/04/2020;NE;N;S;116;50;NULL
BAECAU;235;80;NE;NULL;NULL;14;Acauã;UEE;;EOL.CV.BA.031433-1.01;NULL;-14.41;-42.66;6000.00;1;13/11/2019;NULL;3.10;NULL;NULL;BA;ACAUA;NULL;BAEACU;12/06/2019;S;1;NULL;147;18/06/2019;-144,128;-426,599;I;08/01/2020;NE;N;S;116;50;NULL
BAECED;302;131;NE;NULL;NULL;14;CEDRO;UEE;NULL;EOL.CV.BA.032098-6-01;NULL;-14.33;-42.57;12000.00;1;27/10/2022;NULL;NULL;NULL;NULL;BA;CEDRO;NULL;BAECED;02/05/2022;NULL;1;NULL;461;16/06/2022;-143,300;-425,700;;28/10/2022;NE;N;N;178;125;NULL
BAECLA;215;67;NE;NULL;NULL;14;Campo Largo I;UEE;;EOL.CV.BA.034613-6.01;NULL;-10.47;-41.49;29700.00;1;21/09/2018;NULL;NULL;NULL;NULL;BA;CAMPO LARGO I;NULL;BAEC01;17/07/2018;S;1;NULL;105;NULL;-104,654;-414,935;I;10/10/2018;NE;N;N;23;11;CJT-116
BAECLB;215;67;NE;NULL;NULL;14;Campo Largo II;UEE;;EOL.CV.BA.034633-0.01;NULL;-10.51;-41.45;29700.00;1;21/12/2018;NULL;NULL;NULL;NULL;BA;CAMPO LARGO II;NULL;BAEC02;17/07/2018;S;1;NULL;105;NULL;-105,110;-414,545;I;26/12/2018;NE;N;N;23;11;CJT-116
BAECLC;215;67;NE;NULL;NULL;14;Campo Largo III;UEE;;EOL.CV.BA.033628-9.01;NULL;-10.50;-41.54;29700.00;1;22/08/2018;NULL;13.80;NULL;NULL;BA;CAMPO LARGO III;NULL;BAEC03;17/07/2018;S;1;NULL;105;10/07/2018;-105,029;-415,401;I;10/10/2018;NE;N;S;23;11;CJT-116
BAECLD;215;67;NE;NULL;NULL;14;Campo Largo IV;UEE;;EOL.CV.BA.033629-7.01;NULL;-10.49;-41.51;29700.00;1;22/08/2018;NULL;13.40;NULL;NULL;BA;CAMPO LARGO IV;NULL;BAEC04;17/07/2018;S;1;NULL;105;11/07/2018;-104,898;-415,115;I;10/10/2018;NE;N;S;23;11;CJT-116
BAECLE;215;67;NE;NULL;NULL;14;Campo Largo V;UEE;;EOL.CV.BA.033630-0.01;NULL;-10.42;-41.43;29700.00;1;31/10/2018;NULL;13.80;NULL;NULL;BA;CAMPO LARGO V;NULL;BAEC05;17/07/2018;S;1;NULL;105;21/09/2018;-104,230;-414,285;I;06/12/2018;NE;N;S;23;11;CJT-116
BAECLF;215;67;NE;NULL;NULL;14;Campo Largo VI;UEE;;EOL.CV.BA.033631-9.01;NULL;-10.42;-41.40;29700.00;1;02/11/2018;NULL;14.10;NULL;NULL;BA;CAMPO LARGO VI;NULL;BAEC06;17/07/2018;S;1;NULL;105;28/09/2018;-104,211;-413,957;I;06/12/2018;NE;N;S;23;11;CJT-116
BAECLG;215;67;NE;NULL;NULL;14;Campo Largo VII;UEE;;EOL.CV.BA.033632-7.01;NULL;-10.52;-41.49;29700.00;1;04/07/2018;NULL;14.10;NULL;NULL;BA;CAMPO LARGO VII;NULL;BAEC07;17/07/2018;S;1;NULL;105;12/05/2018;-105,229;-414,936;I;10/10/2018;NE;N;S;23;11;CJT-116
BAECLO;215;67;NE;NULL;NULL;14;Campo Largo XV;UEE;;EOL.CV.BA.034636-5.01;NULL;-10.51;-41.45;29700.00;1;23/11/2018;NULL;NULL;NULL;NULL;BA;CAMPO LARGO XV;NULL;BAEC15;17/07/2018;S;1;NULL;105;06/10/2018;-105,089;-414,528;I;06/12/2018;NE;N;N;23;11;CJT-116
BAECLP;215;67;NE;NULL;NULL;14;Campo Largo XVI;UEE;;EOL.CV.BA.034637-3.01;NULL;-10.44;-41.47;29700.00;1;28/09/2018;NULL;NULL;NULL;NULL;BA;CAMPO LARGO XVI;NULL;BAEC16;17/07/2018;S;1;NULL;105;NULL;-104,408;-414,676;I;10/10/2018;NE;N;N;23;11;CJT-116
BAECLR;215;67;NE;NULL;NULL;14;Campo Largo XVIII;UEE;;EOL.CV.BA.034643-8.01;NULL;-10.44;-41.50;29700.00;1;31/10/2018;NULL;NULL;NULL;NULL;BA;CAMPO LARGO XVIII;NULL;BAEC18;17/07/2018;S;1;NULL;105;06/10/2018;-104,448;-414,975;I;06/12/2018;NE;N;N;23;11;CJT-116
BAECLU;215;67;NE;NULL;NULL;14;Campo Largo XXI;UEE;;EOL.CV.BA.033633-5.01;NULL;-10.45;-41.45;29700.00;1;06/10/2018;NULL;13.40;NULL;NULL;BA;CAMPO LARGO XXI;NULL;BAEC21;17/07/2018;S;1;NULL;105;13/09/2018;-104,496;-414,481;I;06/12/2018;NE;N;S;23;11;CJT-116
BAECNA;201;24;NE;NULL;NULL;14;CASA NOVA A;UEE;NULL;EOL.CV.BA.037209-9.01;NULL;-9.26;-41.01;27000.00;1;24/12/2020;NULL;NULL;NULL;NULL;BA;CASA NOVA A;NULL;BAECNA;23/10/2020;NULL;1;NULL;110;11/09/2020;-92,602;-410,168;I;18/01/2021;NE;N;N;30;13;NULL
BAECND;201;24;NE;NULL;NULL;14;Casa Nova II;UEE;BAECND_GE_TOT_MW.v;EOL.CV.BA.031519-2.01;NULL;-9.27;-41.05;32900.00;1;09/12/2017;NULL;7.10;NULL;NULL;BA;CASA NOVA II;NULL;BAECND;02/01/2018;S;1;NULL;110;NULL;-92,706;-410,501;I;09/12/2017;NE;N;S;30;13;CJT-105
BAECNT;201;24;NE;NULL;NULL;14;Casa Nova III;UEE;BAECNT_GE_TOT_MW.v;EOL.CV.BA.031524-9.01;NULL;-9.31;-41.12;28200.00;1;28/02/2018;NULL;5.50;NULL;NULL;BA;CASA NOVA III;NULL;BAECNT;02/01/2018;S;1;NULL;110;NULL;-93,148;-411,175;I;28/02/2018;NE;N;S;30;13;CJT-105
BAECO2;235;80;NE;NULL;NULL;14;CORRUPIAO 2;UEE;NULL;EOL.CV.BA.037019-3.01;NULL;-14.41;-42.64;18800.00;1;09/04/2021;NULL;NULL;NULL;NULL;BA;CORRUPIAO 2;NULL;BAECO2;23/10/2020;NULL;1;NULL;147;07/11/2020;-144,154;-426,411;I;07/07/2021;NE;N;N;116;50;NULL
BAECO3;235;80;NE;NULL;NULL;14;Corrupião 3  ;UEE;;EOL.CV.BA.031458-7.01;NULL;-14.27;-42.58;10000.00;1;13/02/2020;NULL;4.20;NULL;NULL;BA;CORRUPIAO 3;NULL;BAECO3;12/06/2019;S;1;NULL;147;NULL;-142,702;-425,755;I;22/04/2020;NE;N;S;116;50;NULL
BAECOQ;180;21;NE;71;92;14;Coqueirinho;UEE;BAECOQ_GE_TOT_MW.v;EOL.CV.BA.030738-6.01;78026;-14.42;-42.63;29600.00;1;17/02/2016;NULL;13.50;NULL;;BA;COQUEIRINHO;150;BAECOQ;NULL;S;1;66-----;42;NULL;-144,199;-426,287;I;17/02/2016;NE;N;S;26;12;CJT-66
BAECOR;179;21;NE;73;93;14;Corrupião;UEE;BAECOR_GE_TOT_MW.v;EOL.CV.BA.030752-1.01;78105;-14.29;-42.59;27750.00;1;05/02/2016;NULL;13.70;NULL;;BA;CORRUPIAO;150;BAECOR;NULL;S;1;65-----;41;NULL;-142,927;-425,853;I;05/02/2016;NE;N;S;25;12;CJT-65
BAECP1;11;13;NE;NULL;NULL;14;Curral de Pedras I;UEE;BAECP1_GE_TOT_MW.v;EOL.CV.BA.032345-4.01;NULL;-11.13;-42.65;20000.00;1;12/04/2018;NULL;9.00;NULL;NULL;BA;CURRAL DE PEDRAS I;NULL;BAECP1;16/02/2018;S;1;NULL;88;NULL;-111,339;-426,543;I;12/04/2018;NE;N;S;137;7;CJT-60
BAECP2;11;13;NE;NULL;NULL;14;Curral de Pedras II;UEE;BAECP2_GE_TOT_MW.v;EOL.CV.BA.032346-2.01;NULL;-11.21;-42.70;27500.00;1;13/04/2018;NULL;13.50;NULL;NULL;BA;CURRAL DE PEDRAS II;NULL;BAECP2;16/02/2018;S;1;NULL;88;NULL;-112,118;-427,012;I;13/04/2018;NE;N;S;137;7;CJT-60
BAECQ2;235;80;NE;NULL;NULL;14;Coqueirinho 2 ;UEE;;EOL.CV.BA.031518-4.01;NULL;-14.50;-42.65;16000.00;1;19/09/2019;NULL;8.50;NULL;NULL;BA;COQUEIRINHO 2;NULL;BAECQ2;12/06/2019;S;1;NULL;147;NULL;-145,031;-426,514;I;08/01/2020;NE;N;S;116;50;NULL
BAECR1;158;58;NE;NULL;414;14;Cristalandia I;UEE;BAECR2_GE_TOT_MW.v;EOL.CV.BA.032081-1.01;NULL;-13.93;-41.56;30000.00;1;01/09/2017;NULL;14.10;NULL;NULL;BA;CRISTALANDIA I;141;BAECR1;24/07/2017;N;1;NULL;74;NULL;-139,312;-415,609;I;01/09/2017;NE;N;S;1;1;CJT-99
BAECR2;158;58;NE;NULL;415;14;Cristalandia II;UEE;BAECR2_GE_TOT_MW.v;EOL.CV.BA.032082-0.01;NULL;-13.97;-41.55;30000.00;1;01/09/2017;NULL;14.20;NULL;NULL;BA;CRISTALANDIA II;141;BAECR2;24/07/2017;N;1;NULL;74;NULL;-139,701;-415,502;I;01/09/2017;NE;N;S;1;1;CJT-99
BAECR3;158;58;NE;NULL;415;14;Cristalandia  III;UEE;BAECR2_GE_TOT_MW.v;EOL.CV.BA.032083-8.01;NULL;-14.00;-41.54;30000.00;1;01/09/2017;NULL;14.00;NULL;NULL;BA;CRISTALANDIA III;144;BAECR3;24/07/2017;N;1;NULL;74;NULL;-140,095;-415,333;I;01/09/2017;NE;N;S;1;1;CJT-99
BAECT2;235;80;NE;NULL;NULL;14;Caititu 2 ;UEE;;EOL.CV.BA.031432-3.01;NULL;-14.33;-42.61;10000.00;1;28/01/2020;NULL;5.10;NULL;NULL;BA;CAITITU 2;NULL;BAECT2;12/06/2019;S;1;NULL;147;NULL;-143,318;-426,128;I;08/01/2020;NE;N;S;116;50;NULL
BAECT3;235;80;NE;NULL;NULL;14;Caititu 3;UEE;;EOL.CV.BA.031459-5.01;NULL;-14.32;-42.61;10000.00;1;29/01/2020;NULL;4.70;NULL;NULL;BA;CAITITU 3;NULL;BAECT3;12/06/2019;S;1;NULL;147;NULL;-143,202;-426,103;I;22/04/2020;NE;N;S;116;50;NULL
BAECTA;21;11;NE;43;186;14;Caetité A;UEE;BAECTA_GE_TOT_MW.v;EOL.CV.BA.031344-0.01;81221;-14.14;-42.48;23800.00;1;09/09/2015;NULL;12.10;NULL;;BA;CAETITE A;147;BAECTA;NULL;S;1;49-----;81;NULL;-141,416;-424,782;I;09/09/2015;NE;N;S;5;5;CJT-49
BAECTB;21;11;NE;44;187;14;Caetité B;UEE;BAECTB_GE_TOT_MW.v;EOL.CV.BA.031342-4.01;81223;-14.11;-42.47;22100.00;1;09/09/2015;NULL;10.90;NULL;;BA;CAETITE B;145;BAECTB;NULL;S;1;49-----;81;NULL;-141,147;-424,748;I;09/09/2015;NE;N;S;5;5;CJT-49
BAECTC;21;11;NE;45;188;14;Caetité C;UEE;BAECTC_GE_TOT_MW.v;EOL.CV.BA.031523-0.01;81204;-14.11;-42.47;8500.00;1;09/09/2015;NULL;4.00;NULL;;BA;CAETITE C;145;BAECTC;NULL;S;1;49-----;81;NULL;-141,082;-424,746;I;09/09/2015;NE;N;S;5;5;CJT-49
BAEDF1;174;59;NE;NULL;NULL;14;Delfina I;UEE;BAEDF1_GE_TOT_MW.v;EOL.CV.BA.032357-8.01;NULL;-10.06;-40.98;28000.00;1;31/10/2017;NULL;13.60;NULL;NULL;BA;DELFINA I;103;BAEDF1;13/09/2017;N;1;NULL;76;NULL;-100,575;-409,787;I;31/10/2017;NE;N;S;16;8;CJT-103
BAEDF2;174;59;NE;NULL;NULL;14;Delfina II;UEE;BAEDF2_GE_TOT_MW.v;EOL.CV.BA.032358-6.01;NULL;-10.04;-40.96;28000.00;1;02/11/2017;NULL;13.60;NULL;NULL;BA;DELFINA II;103;BAEDF2;13/09/2017;N;1;NULL;76;NULL;-100,369;-409,586;I;02/11/2017;NE;N;S;16;8;CJT-103
BAEDF3;174;59;NE;NULL;NULL;14;Delfina III;UEE;BAEDF3_GE_TOT_MW.v;EOL.CV.BA.032521-0.01;NULL;-10.00;-40.93;28000.00;1;02/11/2017;NULL;NULL;NULL;NULL;BA;DELFINA III;103;BAEDF3;13/09/2017;N;1;NULL;76;NULL;-100,044;-409,342;I;02/11/2017;NE;N;N;16;8;CJT-103
BAEDF4;174;59;NE;NULL;NULL;14;Delfina IV;UEE;BAEDF4_GE_TOT_MW.v;EOL.CV.BA.032522-8.01;NULL;-10.07;-40.98;8000.00;1;31/10/2017;NULL;NULL;NULL;NULL;BA;DELFINA IV;103;BAEDF4;13/09/2017;N;1;NULL;76;NULL;-100,657;-409,809;I;31/10/2017;NE;N;N;16;8;CJT-103
BAEDF5;174;59;NE;NULL;NULL;14;Delfina V;UEE;BAEDF5_GE_TOT_MW.v;EOL.CV.BA.032359-4.01;NULL;-10.02;-40.93;28000.00;1;31/10/2017;NULL;13.60;NULL;NULL;BA;DELFINA V;103;BAEDF5;13/09/2017;N;1;NULL;76;NULL;-100,229;-409,284;I;31/10/2017;NE;N;S;16;8;CJT-103
BAEDF6;174;59;NE;NULL;NULL;14;Delfina VI;UEE;BAEDF6_GE_TOT_MW.v;EOL.CV.BA.032523-6.01;NULL;-10.03;-40.95;30000.00;1;31/10/2017;NULL;NULL;NULL;NULL;BA;DELFINA VI;102;BAEDF6;13/09/2017;N;1;NULL;76;NULL;-100,286;-409,526;I;31/10/2017;NE;N;N;16;8;CJT-103
BAEDF7;174;59;NE;NULL;NULL;14;Delfina VII;UEE;BAEDF7_GE_TOT_MW.v;EOL.CV.BA.032524-4.01;NULL;-9.99;-40.91;30000.00;1;31/10/2017;NULL;NULL;NULL;NULL;BA;DELFINA VII;102;BAEDF7;13/09/2017;N;1;NULL;76;NULL;-99,860;-409,111;I;31/10/2017;NE;N;N;16;8;CJT-103
BAEDF8;174;59;NE;NULL;NULL;14;Zeus II;UEE;;EOL.CV.BA.035266-7.01;NULL;-9.96;-40.88;29400.00;1;30/08/2019;NULL;17.50;NULL;NULL;BA;ZEUS II;NULL;BAEDF8;12/06/2019;S;1;NULL;76;31/05/2019;-99,699;-408,816;I;08/01/2020;NE;N;S;16;8;CJT-103
BAEDI2;11;13;NE;NULL;NULL;14;Diamante II;UEE;BAEDI2_GE_TOT_MW.v;EOL.CV.BA.032347-0.01;NULL;-11.11;-42.67;17500.00;1;13/04/2018;NULL;7.70;NULL;NULL;BA;DIAMANTE II;NULL;BAEDI2;16/02/2018;S;1;NULL;88;NULL;-111,056;-426,731;I;13/04/2018;NE;N;S;137;7;CJT-60
BAEDI3;11;13;NE;NULL;NULL;14;Diamante III;UEE;BAEDI3_GE_TOT_MW.v;EOL.CV.BA.032348-9.01;NULL;-11.09;-42.68;17500.00;1;13/04/2018;NULL;7.90;NULL;NULL;BA;DIAMANTE III;NULL;BAEDI3;16/02/2018;S;1;NULL;88;NULL;-110,904;-426,830;I;13/04/2018;NE;N;S;137;7;CJT-60
BAEFAC;304;131;NE;NULL;NULL;14;FACHEIO;UEE;NULL;EOL.CV.BA.032101-0.01;NULL;-13.99;-42.69;16200.00;1;23/08/2022;NULL;NULL;NULL;NULL;BA;FACHEIO;NULL;BAEFAC;11/05/2022;NULL;1;NULL;330;19/07/2022;-139,900;-426,900;I;20/09/2022;NE;N;N;180;125;NULL
BAEFDS;237;80;NE;NULL;NULL;14;FOLHA DE SERRA;UEE;NULL;EOL.CV.BA.031407-2.01;NULL;-14.55;-42.58;21000.00;1;02/02/2022;NULL;NULL;NULL;NULL;BA;FOLHA DE SERRA;NULL;BAEFDS;17/10/2019;S;1;NULL;151;15/12/2021;-145,500;-425,806;I;11/03/2022;NE;N;S;114;50;NULL
BAEGEL;304;131;NE;NULL;NULL;14;ANGELIM;UEE;NULL;EOL.CV.BA.032091-9.01;NULL;-14.04;-42.65;21600.00;1;05/08/2022;NULL;NULL;NULL;NULL;BA;ANGELIM;NULL;BAEGEL;11/05/2022;NULL;1;NULL;330;16/06/2022;-140,400;-426,500;I;24/08/2022;NE;N;N;180;125;NULL
BAEIBM;301;131;NE;NULL;NULL;14;IMBURANA MACHO;UEE;NULL;EOL.CV.BA.032102-8.01;NULL;-13.86;-42.69;16200.00;1;07/12/2022;NULL;NULL;NULL;NULL;BA;IMBURANA MACHO;NULL;BAEIBM;02/05/2022;NULL;0;NULL;457;07/10/2022;-50,643;-359,014;I;NULL;NE;N;N;177;125;NULL
BAEIM2;235;80;NE;NULL;NULL;14;INHAMBU 2;UEE;NULL;EOL.CV.BA.032487-6.01;NULL;-14.45;-42.65;16450.00;1;07/04/2021;NULL;NULL;NULL;NULL;BA;INHAMBU 2;NULL;BAEIM2;23/10/2020;NULL;1;NULL;147;07/11/2020;-144,514;-426,505;I;07/07/2021;NE;N;N;116;50;NULL
BAEINH;179;21;NE;115;94;14;Inhambu;UEE;BAEINH_GE_TOT_MW.v;EOL.CV.BA.030751-3.01;;-14.39;-42.59;31450.00;1;05/02/2016;NULL;15.50;NULL;;BA;INHAMBU;150;BAEINH;NULL;S;1;65-----;41;NULL;-143,912;-425,939;I;05/02/2016;NE;N;S;25;12;CJT-65
BAEJ20;244;88;NE;NULL;NULL;14;Ventos de Sao Januario 20;UEE;;EOL.CV.BA.037102-5.01;NULL;-10.44;-40.46;50400.00;1;14/05/2020;NULL;NULL;NULL;NULL;BA;Ventos de Sao Januario 20;NULL;BAEJ20;09/04/2020;S;1;NULL;158;27/03/2020;-104,419;-404,614;I;22/06/2020;NE;N;S;113;84;NULL
BAEJ21;244;88;NE;NULL;NULL;14;Ventos de Sao Januario 21;UEE;;EOL.CV.BA.037103-3.01;NULL;-10.43;-40.51;50400.00;1;03/06/2020;NULL;NULL;NULL;NULL;BA;Ventos de Sao Januario 21;NULL;BAEJ21;09/04/2020;N;1;NULL;158;16/05/2020;-104,267;-405,056;I;22/06/2020;NE;N;S;113;84;NULL
BAEJ22;244;88;NE;NULL;NULL;14;Ventos de Sao Januario 22;UEE;;EOL.CV.BA.037104-1.01;NULL;-10.47;-40.52;50400.00;1;31/07/2020;NULL;NULL;NULL;NULL;BA;Ventos de Sao Januario 22;NULL;BAEJ22;09/04/2020;N;1;NULL;158;19/06/2020;-104,736;-405,239;I;14/10/2020;NE;N;S;113;84;NULL
BAEJAB;238;80;NE;NULL;NULL;14;JABUTICABA;UEE;NULL;EOL.CV.BA.031405-6.01;NULL;-14.32;-42.57;9000.00;1;10/02/2022;NULL;NULL;NULL;NULL;BA;JABUTICABA;NULL;BAEJAB;17/10/2019;S;1;NULL;152;14/12/2021;-143,257;-425,719;I;11/03/2022;NE;N;S;115;50;NULL
BAEJAT;301;131;NE;NULL;NULL;14;JATAI;UEE;NULL;EOL.CV.BA.032104-4.01;NULL;-13.83;-42.69;16200.00;1;25/10/2022;NULL;NULL;NULL;NULL;BA;JATAI;NULL;BAEJAT;02/05/2022;NULL;1;NULL;457;09/08/2022;-138,300;-426,900;I;28/10/2022;NE;N;N;177;125;NULL
BAEJCE;237;80;NE;NULL;NULL;14;JACARANDA DO CERRADO;UEE;NULL;EOL.CV.BA.031408-0.01;NULL;-14.55;-42.58;21000.00;1;02/02/2022;NULL;NULL;NULL;NULL;BA;JACARANDA DO CERRADO;NULL;BAEJCE;17/10/2019;S;1;NULL;151;15/12/2021;-145,562;-425,820;I;11/03/2022;NE;N;S;114;50;NULL
BAEJUA;301;131;NE;NULL;NULL;14;JUAZEIRO;UEE;NULL;EOL.CV.BA.032106-0.01;NULL;-13.84;-42.69;18900.00;1;22/10/2022;NULL;NULL;NULL;NULL;BA;JUAZEIRO;NULL;BAEJUA;02/05/2022;NULL;1;NULL;457;09/08/2022;-138,400;-426,900;I;28/10/2022;NE;N;N;177;125;NULL
BAELA1;11;13;NE;NULL;NULL;14;Laranjeiras I;UEE;BAELA1_GE_TOT_MW.v;EOL.CV.BA.032349-7.01;NULL;-11.12;-42.68;27500.00;1;13/04/2018;NULL;11.70;NULL;NULL;BA;LARANJEIRAS I;NULL;BAELA1;16/02/2018;S;1;NULL;88;NULL;-111,228;-426,841;I;13/04/2018;NE;N;S;137;7;CJT-60
BAELA2;11;13;NE;NULL;NULL;14;Laranjeiras II;UEE;BAELA2;EOL.CV.BA.032350-0.01;NULL;-11.13;-42.70;30000.00;1;13/04/2018;NULL;13.20;NULL;NULL;RN;LARANJEIRAS I;121;BAELA2;17/11/2017;N;1;NULL;88;NULL;-111,311;-426,968;L;13/04/2018;NE;N;S;137;7;CJT-60
BAELA3;232;78;NE;NULL;NULL;14;Laranjeiras III;UEE;;EOL.CV.BA.033626-2.01;NULL;-11.03;-42.63;25000.00;1;24/04/2019;NULL;11.50;NULL;NULL;BA;LARANJEIRAS III;NULL;BAELA3;20/02/2019;S;1;NULL;144;28/03/2019;-110,354;-426,321;I;06/06/2019;NE;N;S;15;49;NULL
BAELA5;11;13;NE;NULL;NULL;14;Laranjeiras V;UEE;BAELA5_GE_TOT_MW.v;EOL.CV.BA.032351-9.01;NULL;-11.12;-42.67;25000.00;1;13/04/2018;NULL;10.80;NULL;NULL;BA;LARANJEIRAS V;NULL;BAELA5;16/02/2018;S;1;NULL;88;NULL;-111,145;-426,711;I;13/04/2018;NE;N;S;137;7;CJT-60
BAELA9;232;78;NE;NULL;NULL;14;Laranjeiras IX;UEE;;EOL.CV.BA.033627-0.01;NULL;-11.08;-42.62;25000.00;1;24/04/2019;NULL;9.40;NULL;NULL;BA;LARANJEIRAS IX;NULL;BAELA9;20/02/2019;S;1;NULL;144;29/03/2019;-110,812;-426,180;I;06/06/2019;NE;N;S;15;49;NULL
BAEMBU;131;24;NE;153;196;14;Morro Branco I;UEE;BAEMBU_GE_TOT_MW.v;EOL.CV.BA.031336-0.01;80792;-9.85;-41.06;32900.00;1;04/11/2015;NULL;12.70;NULL;;BA;MORRO BRANCO I;100;BAEMBU;NULL;S;1;50-----;84;NULL;-98,497;-410,565;I;04/11/2015;NE;N;S;29;13;CJT-50
BAEMLG;304;131;NE;NULL;NULL;14;MULUNGU;UEE;NULL;EOL.CV.BA.032362-4.01;NULL;-14.01;-42.67;13500.00;1;03/09/2022;NULL;NULL;NULL;NULL;BA;MULUNGU;NULL;BAEMLG;11/05/2022;NULL;1;NULL;330;26/08/2022;-86,002;-415,908;I;20/09/2022;NE;N;N;180;125;NULL
BAEMNN;304;131;NE;NULL;NULL;14;MANINEIRO;UEE;NULL;EOL.CV.BA.032245-8.01;NULL;-14.02;-42.68;10800.00;1;25/08/2022;NULL;NULL;NULL;NULL;BA;MANINEIRO;NULL;BAEMNN;11/05/2022;NULL;1;NULL;330;16/06/2022;-140,200;-426,800;I;20/09/2022;NE;N;N;180;125;NULL
BAEMUS;131;24;NE;162;197;14;MUSSAMBÊ;UEE;BAEMUS_GE_TOT_MW.v;EOL.CV.BA.031352-1.01;80784;-9.86;-41.08;32900.00;1;14/10/2015;NULL;11.50;NULL;;BA;MUSSAMBE;101;BAEMUS;NULL;S;1;50-----;84;NULL;-98,628;-410,834;I;14/10/2015;NE;N;S;29;13;CJT-50
BAENGI;239;96;NE;NULL;NULL;14;ANGICO;UEE;NULL;EOL.CV.BA.031404-8.01;NULL;-13.89;-42.70;8100.00;1;24/05/2022;NULL;NULL;NULL;NULL;BA;ANGICO;NULL;BAENGI;NULL;S;1;NULL;153;17/03/2022;-138,948;-427,027;I;04/07/2022;NE;N;S;118;95;NULL
BAEPDA;302;131;NE;NULL;NULL;14;PAU D AGUA;UEE;NULL;EOL.CV.BA.032246-6-01;NULL;-14.54;-42.58;18000.00;1;24/11/2022;NULL;NULL;NULL;NULL;BA;PAU D AGUA;NULL;BAEPDA;02/05/2022;NULL;0;NULL;NULL;01/11/2022;-32,760;-393,513;I;NULL;NE;N;N;178;125;NULL
BAEPGO;181;21;NE;89;100;14;Espigão;UEE;BAEPGO_GE_TOT_MW.v;EOL.CV.BA.030803-0.01;76900;-14.48;-42.59;10080.00;1;01/01/2016;NULL;5.00;NULL;;BA;ESPIGAO;151;BAEPGO;NULL;S;1;58-----;59;NULL;-144,770;-425,853;I;01/01/2016;NE;N;S;27;12;CJT-58
BAEPPG;235;80;NE;NULL;NULL;14;Papagaio;UEE;;EOL.CV.BA.031511-7.01;NULL;-14.48;-42.64;10000.00;1;04/10/2019;NULL;4.90;NULL;NULL;BA;PAPAGAIO;NULL;BAEPPG;12/06/2019;S;1;NULL;147;20/06/2019;-144,815;-426,409;I;08/01/2020;NE;N;S;116;50;NULL
BAEPSA;238;80;NE;NULL;NULL;14;PAU SANTO;UEE;NULL;EOL.CV.BA.032363-2.01;NULL;-14.10;-42.03;18900.00;1;22/03/2022;NULL;NULL;NULL;NULL;BA;PAU SANTO;NULL;BAEPSA;18/10/2021;NULL;1;NULL;152;05/02/2022;-141,000;-420,336;I;22/03/2022;NE;N;N;115;50;NULL
BAEQUN;304;131;NE;NULL;NULL;14;QUINA;UEE;NULL;EOL.CV.BA.032364-0.01;NULL;-13.98;-42.68;10800.00;1;06/09/2022;NULL;NULL;NULL;NULL;BA;QUINA;NULL;BAEQUN;11/05/2022;NULL;1;NULL;330;26/08/2022;-84,891;-414,516;I;20/09/2022;NE;N;N;180;125;NULL
BAES08;309;106;NE;NULL;NULL;14;VENTOS DE SANTA ESPERANCA 08;UEE;NULL;EOL.CV.BA.034661-6.01;NULL;-11.58;-41.37;25200.00;1;02/02/2022;NULL;NULL;NULL;NULL;BA;VENTOS DE SANTA ESPERANCA 08;NULL;BAES08;19/07/2021;S;1;NULL;311;21/12/2021;-115,870;-413,751;I;25/02/2022;NE;N;N;186;101;NULL
BAES13;310;106;NE;NULL;NULL;14;VENTOS DE SANTA ESPERANCA 13;UEE;NULL;EOL.CV.BA.034692-6.01;NULL;-11.58;-41.35;33600.00;1;27/01/2022;NULL;NULL;NULL;NULL;BA;VENTOS DE SANTA ESPERANCA 13;NULL;BAES13;19/07/2021;NULL;1;NULL;311;09/12/2021;-115,834;-413,568;I;25/02/2022;NE;N;S;187;101;NULL
BAES15;309;106;NE;NULL;NULL;14;VENTOS DE SANTA ESPERANCA 15;UEE;NULL;EOL.CV.BA.034507-5.01;NULL;-11.55;-41.30;46200.00;1;13/01/2022;NULL;NULL;NULL;NULL;BA;VENTOS DE SANTA ESPERANCA 15;NULL;BAES15;19/07/2021;NULL;1;NULL;311;23/07/2021;-115,583;-413,017;I;25/02/2022;NE;N;S;186;101;NULL
